"ID","GB_ACC","Name","SPOT_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"12019","W89167","Hs.424184_PLG","",-0.877630043840278,0.14917511172,-4.24273897324286,0.000222231192792326,0.0680339857011471,0.585293617821835
"5489","H16553","","",0.6065912376875,-0.0769804635,4.21049085089279,0.000228863095539404,0.0680339857011471,0.568597647537169
"12537","H10763","Hs.146438","",-0.766000144825,-0.432765320307692,-4.20944568258597,0.00022951696715179,0.0680339857011471,0.566130590828773
"9703","","","--BLANK",-1.0169983215625,0.646448256538461,-4.20431415549854,0.000232754163019921,0.0680339857011471,0.554019199481451
"12793","W88779","Hs.59125_LOC12871","",-0.767219420625,0.158313886923077,-4.19926747675908,0.000235981764701338,0.0680339857011471,0.542110138477726
"3582","T99420","","",-1.06994106575,0.370993895269231,-4.19813996733207,0.000236708876290415,0.0680339857011471,0.539449745153727
"6173","AA479395","Hs.473394_C21orf3","",-0.48474937,0.0363538193846154,-4.18651148967851,0.000244338035208079,0.0680339857011471,0.512018096069767
"1678","H02110","","",-0.98325440335,0.0349378052692308,-4.18184604641691,0.00024746664788431,0.0680339857011471,0.501015451926158
"16161","H30091","","",-0.9926721845,0.106822044538462,-4.17736865764617,0.000250506294961393,0.0680339857011471,0.490458029873733
"8725","R88526","Hs.414579_SCOTI","",0.96476806725,-0.220132575,4.16511966789263,0.000259011411549962,0.0680339857011471,0.461584396483798
"8517","AA127934","Hs.390788_PRK","",-0.5520801899375,0.267452490653846,-4.15739309351071,0.000264522166006578,0.0680339857011471,0.443377830724844
"3","BM549033","Hs.159410_MOCS","",1.166012307125,-0.543472824846154,4.15666522033589,0.000265047219161262,0.0680339857011471,0.441662973135585
"6926","AA045144","Hs.1925_DSG","",-0.6755435860625,0.0775344721153846,-4.14934308230596,0.000270386542689459,0.0680339857011471,0.424414757543484
"7351","AA099691","","",-0.6860987524125,0.286962777730769,-4.14709372122784,0.000272047968738632,0.0680339857011471,0.419117070098587
"9024","R60453","Hs.26745_MGC1337","",0.7155852929375,-0.335319661730769,4.14559650142255,0.000273159420643457,0.0680339857011471,0.415591076380207
"1027","N48524","Hs.501203_TIAL","",-0.5768784281,-0.0565800065,-4.14358108894193,0.000274662619164034,0.0680339857011471,0.410845045402582
"16224","H80354","Hs.282050_FLJ3126","",0.849624077049999,1.42967615257692,4.13690080965982,0.000279703643788258,0.0680339857011471,0.395116515851965
"12468","AA150120","Hs.381126_RPS1","",-1.217333787375,0.43323070208,-4.15562464900595,0.000280949652712191,0.0680339857011471,0.384344870032321
"4028","R71067","Hs.162757_LRP","",0.8368574258,0.916600614307692,4.13153503156291,0.000283818658922617,0.0680339857011471,0.382485915177841
"3805","W78793","Hs.26139_EPS","",-0.578413677725,0.026528755,-4.12838268746226,0.000286263946778179,0.0680339857011471,0.375066802904596
"8251","T72689","","",-0.519136140875,0.268729132615385,-4.12584590223652,0.000288246804910129,0.0680339857011471,0.369097096814237
"1970","R53686","Hs.319481_MAST","",0.6046185596375,0.0929673440769231,4.11750496688906,0.000294862290405531,0.0680339857011471,0.349473014910842
"17649","H19026","Hs.164578","",-0.648491064214286,-0.118022150625,-4.15807438042396,0.000295942779908558,0.0680339857011471,0.347757359882338
"791","R55696","Hs.21554_KIAA110","",-0.779709807,-0.1945827032,-4.13326035917892,0.000298346484709546,0.0680339857011471,0.340510279900444
"11144","","","--BLANK",1.7118420635625,0.00302943388461536,4.11149097171291,0.000299724764688864,0.0680339857011471,0.335327738670151
"9080","R22632","Hs.475502_FLJ1103","",-0.779596169425001,-1.27419899757692,-4.09231858052133,0.000315759303518959,0.0680339857011471,0.29025659686757
"10953","BQ066094","Hs.515271_SFRS1","",1.14512323235,-0.421422580692308,4.0920741949242,0.000315969048080806,0.0680339857011471,0.289682320597803
"3673","H39942","Hs.514167_KRT1","",1.697116484875,-1.26349608269231,4.09052889452324,0.000317298485176132,0.0680339857011471,0.286051191749888
"12035","AA039425","Hs.201925","",-0.8340493969375,-0.0731994438461538,-4.08740794096299,0.000320000284355128,0.0680339857011471,0.278718340973641
"2418","R00922","Hs.509909_NUM","",-0.93069714375,-0.120978172846154,-4.07234758173292,0.000333359577088369,0.0680339857011471,0.243347078158873
"8206","R20699","Hs.12409_SS","",-0.990238788875,-0.664083889230769,-4.07058975465009,0.000334954185888102,0.0680339857011471,0.239220101886408
"10315","H44693","Hs.496222_RALGPS","",-0.56806524075,-0.155117175192308,-4.05111077345004,0.000353134678581993,0.0680339857011471,0.19350954779273
"13172","W21253","Hs.31474","",0.829200708180556,0.94397606068,4.06999370618906,0.00035352331214307,0.0680339857011471,0.187355690276297
"4064","H44822","","",0.556112809875,0.220213554615385,4.04067631046107,0.000363269261707479,0.0680339857011471,0.169040028475724
"17945","AA150780","","",-0.6999444984875,-0.0698462536923077,-4.04042367164904,0.000363518152923344,0.0680339857011471,0.16844771962229
"18148","","","--UNRESOLVE",-0.5559082851625,0.249900092846154,-4.03892214161551,0.000365000872999926,0.0680339857011471,0.164927542921606
"8317","H45355","","",-0.59068539925,0.224048611769231,-4.03825036010957,0.000365666162797601,0.0680339857011471,0.163352702661088
"16849","R59684","","",0.944760701625,0.66156607,4.03805056944798,0.000365864252723052,0.0680339857011471,0.16288434802261
"9466","R36393","Hs.135763_STIM","",0.7637376966875,-0.142950672269231,4.03272866999287,0.00037117985917165,0.0680339857011471,0.150410219736233
"17991","R59251","Hs.522639_SUV39H","",1.302557085875,-0.229618997692308,4.03199976698134,0.000371913786964185,0.0680339857011471,0.148701969095606
"16318","W85973","","",-0.5961920793125,0.0508017430769231,-4.02404622505383,0.000380015452022749,0.0680339857011471,0.130065947338193
"6367","H41755","Hs.476595_ATXN","",-0.6494034693,-0.0241408948846154,-4.02318419016965,0.000380903892793403,0.0680339857011471,0.128046528479878
"12758","AI951023","Hs.313471_KIAA168","",0.5489178827375,-0.336156127153846,4.02166310983445,0.000382476549003049,0.0680339857011471,0.12448342069467
"761","H89876","","",-0.805978970625,-0.274385181346154,-4.01164594570546,0.00039299393784311,0.0680339857011471,0.101024884451307
"2919","","","--BLANK",0.85370940625,-1.80823846538462,4.00577371188216,0.000399291002414473,0.0680339857011471,0.0872783995161175
"4506","BG529617","Hs.356502_RPLP","",0.9943016675,-1.23673026076923,3.99428984531936,0.000411893494878416,0.0680339857011471,0.0604069908427007
"14806","","","--BLANK",1.004423463875,-0.449890029,3.98287904719511,0.000424802535757406,0.0680339857011471,0.0337218742845202
"9000","BM785008","Hs.155829_KIAA067","",0.81916141725,-0.199773792807692,3.97581957762904,0.000432986979827709,0.0680339857011471,0.0172204713805826
"778","R13487","","",-0.7847604621875,-0.399234171192308,-3.97426328893744,0.000434811994790427,0.0680339857011471,0.0135834767746799
"16852","T85025","","",-0.54344027795,-0.364855624730769,-3.97023154574578,0.000439575100737752,0.0680339857011471,0.00416279176708834
"14867","R35167","Hs.128316_BAIAP","",0.71952914375,-0.180051121115385,3.96590865063079,0.000444739079633411,0.0680339857011471,-0.00593600958585316
"1397","BF175468","","",1.8751998852875,-0.565696520423077,3.96354476012768,0.000447588036444684,0.0680339857011471,-0.0114573743073674
"7516","H03904","","",-0.75981381665,-0.327236521923077,-3.95942389460307,0.000452597387773353,0.0680339857011471,-0.0210808810802199
"6250","BM827304","Hs.516095_SMYD","",0.66733543755,-0.358783788230769,3.95461284311314,0.000458515378157105,0.0680339857011471,-0.0323135295015993
"1195","R19755","Hs.436550_FLJ3399","",-0.554073414,-0.0277027444,-3.97120370262026,0.000460384074380399,0.0680339857011471,-0.0333682212588666
"12104","R20832","Hs.531581_GPR15","",0.628318376444444,0.73828418448,3.97026324261642,0.000461540556905804,0.0680339857011471,-0.0412533473527565
"13728","T83443","Hs.503048_IGHMBP","",1.071017543125,-0.331016646153846,3.95039630265817,0.000463764463405272,0.0680339857011471,-0.0421557677418152
"502","R06686","Hs.503993","",-0.5831028699625,-0.0649334869615385,-3.94914044374317,0.000465339221123847,0.0680339857011471,-0.0450867604433425
"5959","BM714882","Hs.303208_SH2D4","",0.820220822750001,0.729175616538462,3.9460314435563,0.000469260292012217,0.0680339857011471,-0.0523418635355268
"3541","H08671","Hs.436319_PARV","",1.01443279565,0.246548713884615,3.94584204233559,0.000469500209573387,0.0680339857011471,-0.0527838072386109
"1822","W04859","Hs.402201","",-0.428146289875,-0.0234543609230769,-3.94259233237893,0.000473635464829217,0.0680339857011471,-0.0603658866995094
"12733","N52685","","",0.505199274866666,-0.26410687428,3.95785313973118,0.000477071325750728,0.0680339857011471,-0.0640538474423193
